
75   6400000,075
5399,99928765525   6400007,89808842
5474,99925755621   6400008,04345707
5549,99922662108   6400008,18980305
5624,99919483841   6400008,33712638
5699,99916219676   6400008,48542705
5774,99912868466   6400008,63470505
5849,99909429067   6400008,7849604
5924,99905900333   6400008,93619308
5999,99902281119   6400009,08840311
6074,99898570279   6400009,24159048
6149,99894766669   6400009,39575518
6224,99890869143   6400009,55089722
6299,99886876555   6400009,70701661
6374,99882787761   6400009,86411333
6449,99878601614   6400010,02218739
6524,9987431697   6400010,1812388
6599,99869932684   6400010,34126754
6674,9986544761   6400010,50227362
6749,99860860602   6400010,66425704
6824,99856170516   6400010,82721779
6899,99851376207   6400010,99115589
6974,99846476528   6400011,15607132
7049,99841470334   6400011,3219641
7124,99836356481   6400011,48883421
7199,99831133823   6400011,65668166
7274,99825801215   6400011,82550645
7349,99820357511   6400011,99530858
7424,99814801566   6400012,16608804
7499,99809132235   6400012,33784485
7574,99803348372   6400012,51057899
7649,99797448832   6400012,68429047
7724,9979143247   6400012,85897928
7799,99785298141   6400013,03464544
7874,99779044699   6400013,21128893
7949,99772670999   6400013,38890976
8024,99766175896   6400013,56750793
8099,99759558244   6400013,74708343
8174,99752816898   6400013,92763628
8249,99745950713   6400014,10916645
8324,99738958543   6400014,29167397
8399,99731839244   6400014,47515882
8474,99724591669   6400014,65962101
8549,99717214674   6400014,84506054
8624,99709707113   6400015,0314774
8699,99702067841   6400015,2188716
8774,99694295713   6400015,40724314
8849,99686389583   6400015,59659201
8924,99678348307   6400015,78691822
8999,99670170738   6400015,97822176
9074,99661855732   6400016,17050264
9149,99653402143   6400016,36376086
9224,99644808826   6400016,55799641
9299,99636074635   6400016,7532093
9374,99627198426   6400016,94939952
9449,99618179053   6400017,14656708
9524,99609015371   6400017,34471197
9599,99599706234   6400017,5438342
9674,99590250498   6400017,74393377
9749,99580647016   6400017,94501066
9824,99570894644   6400018,1470649
9899,99560992237   6400018,35009647
9974,99550938648   6400018,55410537
10049,9954073273   6400018,75909161
10124,9953037335   6400018,96505518
10199,9951985934   6400019,17199609
10274,9950918958   6400019,37991433
10349,9949836291   6400019,5888099
10424,9948737818   6400019,79868281
10499,9947623426   6400020,00953306
10574,9946492999   6400020,22136063
10649,9945346424   6400020,43416554
10724,9944183585   6400020,64794779
10799,9943004368   6400020,86270736
10874,9941808659   6400021,07844427
10949,9940596342   6400021,29515851
11024,9939367305   6400021,51285009
11099,9938121431   6400021,731519
11174,9936858607   6400021,95116524
11249,9935578718   6400022,17178882
11324,9934281649   6400022,39338972
11399,9932967286   6400022,61596796
11474,9931635514   6400022,83952353
11549,9930286219   6400023,06405643
11624,9928919286   6400023,28956667
11699,9927534602   6400023,51605424
11774,992613205   6400023,74351913
11849,9924711517   6400023,97196137
11924,9923272888   6400024,20138093
11999,9921816049   6400024,43177782
12074,9920340885   6400024,66315204
12149,9918847282   6400024,8955036
12224,9917335125   6400025,12883248
12299,9915804299   6400025,3631387
12374,991425469   6400025,59842225
12449,9912686184   6400025,83468312
12524,9911098666   6400026,07192133
12599,9909492021   6400026,31013687
12674,9907866135   6400026,54932974
12749,9906220893   6400026,78949993
12824,9904556181   6400027,03064746
12899,9902871885   6400027,27277232
12974,9901167889   6400027,51587451
13049,989944408   6400027,75995402
13124,9897700343   6400028,00501087
13199,9895936562   6400028,25104504
13274,9894152625   6400028,49805654
13349,9892348415   6400028,74604538
13424,9890523819   6400028,99501154
13499,9888678723   6400029,24495503
13574,9886813011   6400029,49587584
13649,9884926569   6400029,74777399
13724,9883019282   6400030,00064946
13799,9881091037   6400030,25450226
13874,9879141718   6400030,50933239
13949,987717121   6400030,76513985
14024,9875179401   6400031,02192463
14099,9873166174   6400031,27968674
14174,9871131416   6400031,53842618
14249,9869075011   6400031,79814295
14324,9866996846   6400032,05883704
14399,9864896806   6400032,32050846
14474,9862774776   6400032,5831572
14549,9860630642   6400032,84678327
14624,9858464289   6400033,11138667
14699,9856275603   6400033,37696739
14774,9854064468   6400033,64352544
14849,9851830772   6400033,91106081
14924,9849574399   6400034,17957351
14999,9847295234   6400034,44906354
15074,9844993163   6400034,71953089
15149,9842668072   6400034,99097557
15224,9840319846   6400035,26339757
15299,9837948371   6400035,53679689
15374,9835553531   6400035,81117354
15449,9833135213   6400036,08652752
15524,9830693302   6400036,36285881
15599,9828227684   6400036,64016744
15674,9825738243   6400036,91845338
15749,9823224865   6400037,19771665
15824,9820687437   6400037,47795725
15899,9818125843   6400037,75917516
15974,9815539968   6400038,0413704
16049,9812929699   6400038,32454296
16124,9810294921   6400038,60869285
16199,9807635518   6400038,89382006
16274,9804951378   6400039,17992459
16349,9802242385   6400039,46700644
16424,9799508424   6400039,75506562
16499,9796749381   6400040,04410212
16574,9793965143   6400040,33411594
16649,9791155593   6400040,62510708
16724,9788320618   6400040,91707554
16799,9785460102   6400041,21002132
16874,9782573933   6400041,50394443
16949,9779661994   6400041,79884485
17024,9776724172   6400042,0947226
17099,9773760351   6400042,39157766
17174,9770770419   6400042,68941005
17249,9767754259   6400042,98821976
17324,9764711757   6400043,28800678
17399,97616428   6400043,58877113
17474,9758547271   6400043,8905128
17549,9755425058   6400044,19323178
17624,9752276044   6400044,49692809
17699,9749100117   6400044,80160171
17774,9745897161   6400045,10725265
17849,9742667061   6400045,41388092
17924,9739409704   6400045,72148649
17999,9736124975   6400046,03006939
18074,9732812758   6400046,33962961
18149,972947294   6400046,65016714
18224,9726105407   6400046,96168199
18299,9722710043   6400047,27417416
18374,9719286734   6400047,58764365
18449,9715835365   6400047,90209046
18524,9712355823   6400048,21751458
18599,9708847992   6400048,53391601
18674,9705311758   6400048,85129477
18749,9701747007   6400049,16965084
18824,9698153624   6400049,48898423
18899,9694531494   6400049,80929493
18974,9690880503   6400050,13058295
19049,9687200536   6400050,45284828
19124,9683491479   6400050,77609093
19199,9679753218   6400051,10031089
19274,9675985637   6400051,42550817
19349,9672188623   6400051,75168277
19424,9668362061   6400052,07883468
19499,9664505835   6400052,4069639
19574,9660619833   6400052,73607044
19649,9656703939   6400053,06615429
19724,9652758038   6400053,39721545
19799,9648782017   6400053,72925393
19874,964477576   6400054,06226972
19949,9640739154   6400054,39626282
20024,9636672083   6400054,73123324
20099,9632574433   6400055,06718097
20174,962844609   6400055,40410602
20249,9624286939   6400055,74200837
20324,9620096866   6400056,08088804
20399,9615875755   6400056,42074502
20474,9611623494   6400056,76157931
20549,9607339966   6400057,10339091
20624,9603025057   6400057,44617982
20699,9598678654   6400057,78994605
20774,9594300641   6400058,13468958
20849,9589890904   6400058,48041043
20924,9585449328   6400058,82710858
20999,9580975799   6400059,17478405
21074,9576470203   6400059,52343682
21149,9571932425   6400059,87306691
21224,9567362349   6400060,2236743
21299,9562759863   6400060,57525901
21374,9558124851   6400060,92782102
21449,9553457199   6400061,28136034
21524,9548756792   6400061,63587697
21599,9544023516   6400061,99137091
21674,9539257256   6400062,34784216
21749,9534457898   6400062,70529071
21824,9529625327   6400063,06371658
21899,9524759428   6400063,42311975
21974,9519860088   6400063,78350022
22049,9514927192   6400064,14485801
22124,9509960624   6400064,5071931
22199,9504960272   6400064,87050549
22274,9499926019   6400065,2347952
22349,9494857752   6400065,60006221
22424,9489755356   6400065,96630652
22499,9484618717   6400066,33352814
22574,9479447719   6400066,70172707
22649,9474242249   6400067,0709033
22724,9469002193   6400067,44105684
22799,9463727434   6400067,81218768
22874,945841786   6400068,18429583
22949,9453073355   6400068,55738128
23024,9447693805   6400068,93144403
23099,9442279096   6400069,30648409
23174,9436829112   6400069,68250145
23249,943134374   6400070,05949612
23324,9425822865   6400070,43746808
23399,9420266372   6400070,81641735
23474,9414674147   6400071,19634393
23549,9409046075   6400071,5772478
23624,9403382042   6400071,95912898
23699,9397681934   6400072,34198746
23774,9391945635   6400072,72582324
23849,9386173031   6400073,11063632
23924,9380364009   6400073,4964267
23999,9374518452   6400073,88319438
24074,9368636248   6400074,27093937
24149,936271728   6400074,65966165
24224,9356761435   6400075,04936124
24299,9350768599   6400075,44003812
24374,9344738656   6400075,83169231
24449,9338671493   6400076,22432379
24524,9332566994   6400076,61793257
24599,9326425045   6400077,01251865
24674,9320245532   6400077,40808203
24749,9314028339   6400077,80462271
24824,9307773354   6400078,20214069
24899,9301480461   6400078,60063596
24974,9295149545   6400079,00010853
25049,9288780492   6400079,4005584
25124,9282373188   6400079,80198557
25199,9275927518   6400080,20439003
25274,9269443368   6400080,60777179
25349,9262920622   6400081,01213084
25424,9256359167   6400081,4174672
25499,9249758888   6400081,82378084
25574,9243119671   6400082,23107179
25649,92364414   6400082,63934002
25724,9229723962   6400083,04858556
25799,9222967242   6400083,45880838
25874,9216171126   6400083,87000851
25949,9209335498   6400084,28218592
26024,9202460245   6400084,69534063
26099,9195545252   6400085,10947264
26174,9188590404   6400085,52458193
26249,9181595587   6400085,94066852
26324,9174560686   6400086,35773241
26399,9167485587   6400086,77577358
26474,9160370176   6400087,19479205
26549,9153214338   6400087,61478781
26624,9146017957   6400088,03576086
26699,9138780921   6400088,4577112
26774,9131503114   6400088,88063884
26849,9124184422   6400089,30454376
26924,911682473   6400089,72942598
26999,9109423924   6400090,15528549
27074,9101981889   6400090,58212228
27149,9094498511   6400091,00993637
27224,9086973675   6400091,43872774
27299,9079407267   6400091,86849641
27374,9071799173   6400092,29924236
27449,9064149277   6400092,73096561
27524,9056457465   6400093,16366614
27599,9048723623   6400093,59734396
27674,9040947636   6400094,03199907
27749,903312939   6400094,46763146
27824,902526877   6400094,90424114
27899,9017365662   6400095,34182811
27974,9009419951   6400095,78039237
28049,9001431523   6400096,21993391
28124,8993400263   6400096,66045274
28199,8985326056   6400097,10194886
28274,8977208789   6400097,54442226
28349,8969048346   6400097,98787294
28424,8960844614   6400098,43230091
28499,8952597477   6400098,87770617
28574,8944306821   6400099,32408871
28649,8935972532   6400099,77144853
28724,8927594495   6400100,21978564
28799,8919172596   6400100,66910004
28874,891070672   6400101,11939171
28949,8902196752   6400101,57066067
29024,8893642578   6400102,02290691
29099,8885044084   6400102,47613043
29174,8876401156   6400102,93033124
29249,8867713677   6400103,38550933
29324,8858981535   6400103,8416647
29399,8850204614   6400104,29879735
29474,8841382801   6400104,75690728
29549,883251598   6400105,21599449
29624,8823604037   6400105,67605898
29699,8814646857   6400106,13710076
29774,8805644327   6400106,59911981
29849,8796596331   6400107,06211614
29924,8787502755   6400107,52608975
29999,8778363485   6400107,99104064
30074,8769178406   6400108,45696881
30149,8759947403   6400108,92387425
30224,8750670362   6400109,39175698
30299,8741347169   6400109,86061698
30374,8731977709   6400110,33045426
30449,8722561867   6400110,80126882
30524,8713099529   6400111,27306065
30599,8703590581   6400111,74582976
30674,8694034908   6400112,21957614
30749,8684432395   6400112,69429981
30824,8674782929   6400113,17000074
30899,8665086393   6400113,64667896
30974,8655342675   6400114,12433444
31049,864555166   6400114,6029672
31124,8635713232   6400115,08257724
31199,8625827278   6400115,56316455
31274,8615893682   6400116,04472913
31349,8605912332   6400116,52727099
31424,8595883111   6400117,01079012
31499,8585805905   6400117,49528652
31574,8575680601   6400117,9807602
31649,8565507083   6400118,46721114
31724,8555285237   6400118,95463936
31799,8545014949   6400119,44304485
31874,8534696103   6400119,93242761
31949,8524328586   6400120,42278764
32024,8513912283   6400120,91412495
32099,850344708   6400121,40643952
32174,8492932861   6400121,89973136
32249,8482369513   6400122,39400047
32324,8471756921   6400122,88924685
32399,846109497   6400123,3854705
32474,8450383546   6400123,88267142
32549,8439622535   6400124,38084961
32624,8428811822   6400124,88000506
32699,8417951292   6400125,38013778
32774,8407040831   6400125,88124777
32849,8396080325   6400126,38333503
32924,8385069659   6400126,88639955
32999,8374008718   6400127,39044134
33074,8362897388   6400127,89546039
33149,8351735555   6400128,40145671
33224,8340523103   6400128,9084303
33299,8329259919   6400129,41638115
33374,8317945888   6400129,92530926
33449,8306580896   6400130,43521464
33524,8295164827   6400130,94609728
33599,8283697568   6400131,45795719
33674,8272179004   6400131,97079436
33749,8260609021   6400132,48460879
33824,8248987503   6400132,99940048
33899,8237314337   6400133,51516944
33974,8225589408   6400134,03191566
34049,8213812602   6400134,54963914
34124,8201983803   6400135,06833988
34199,8190102898   6400135,58801788
34274,8178169773   6400136,10867314
34349,8166184311   6400136,63030566
34424,81541464   6400137,15291545
34499,8142055924   6400137,67650249
34574,8129912769   6400138,20106679
34649,8117716821   6400138,72660835
34724,8105467965   6400139,25312717
34799,8093166086   6400139,78062324
34874,8080811071   6400140,30909658
34949,8068402804   6400140,83854717
35024,8055941171   6400141,36897502
35099,8043426058   6400141,90038012
35174,803085735   6400142,43276248
35249,8018234932   6400142,9661221
35324,800555869   6400143,50045897
35399,7992828511   6400144,0357731
35474,7980044278   6400144,57206449
35549,7967205878   6400145,10933312
35624,7954313195   6400145,64757902
35699,7941366117   6400146,18680216
35774,7928364528   6400146,72700256
35849,7915308313   6400147,26818021
35924,7902197358   6400147,81033512
35999,788903155   6400148,35346728
36074,7875810772   6400148,89757669
36149,7862534911   6400149,44266335
36224,7849203852   6400149,98872726
36299,7835817481   6400150,53576843
36374,7822375683   6400151,08378684
36449,7808878344   6400151,6327825
36524,7795325349   6400152,18275542
36599,7781716584   6400152,73370558
36674,7768051934   6400153,285633
36749,7754331284   6400153,83853766
36824,7740554521   6400154,39241957
36899,772672153   6400154,94727873
36974,7712832196   6400155,50311513
37049,7698886405   6400156,05992879
37124,7684884042   6400156,61771969
37199,7670824993   6400157,17648783
37274,7656709143   6400157,73623323
37349,7642536378   6400158,29695587
37424,7628306583   6400158,85865575
37499,7614019644   6400159,42133288
37574,7599675447   6400159,98498726
37649,7585273876   6400160,54961887
37724,7570814818   6400161,11522774
37799,7556298158   6400161,68181384
37874,7541723781   6400162,24937719
37949,7527091573   6400162,81791778
38024,751240142   6400163,38743562
38099,7497653206   6400163,9579307
38174,7482846818   6400164,52940302
38249,7467982141   6400165,10185258
38324,745305906   6400165,67527938
38399,7438077461   6400166,24968342
38474,742303723   6400166,8250647
38549,7407938252   6400167,40142322
38624,7392780412   6400167,97875899
38699,7377563596   6400168,55707199
38774,736228769   6400169,13636222
38849,7346952579   6400169,7166297
38924,7331558149   6400170,29787442
38999,7316104284   6400170,88009637
39074,7300590872   6400171,46329556
39149,7285017796   6400172,04747199
39224,7269384943   6400172,63262565
39299,7253692198   6400173,21875655
39374,7237939447   6400173,80586468
39449,7222126575   6400174,39395005
39524,7206253468   6400174,98301266
39599,7190320011   6400175,5730525
39674,717432609   6400176,16406957
39749,715827159   6400176,75606388
39824,7142156396   6400177,34903542
39899,7125980395   6400177,94298419
39974,7109743472   6400178,5379102
40049,7093445512   6400179,13381343
40124,7077086401   6400179,7306939
40199,7060666024   6400180,3285516
40274,7044184268   6400180,92738653
40349,7027641016   6400181,52719869
40424,7011036156   6400182,12798808
40499,6994369571   6400182,72975471
40574,6977641149   6400183,33249856
40649,6960850774   6400183,93621963
40724,6943998333   6400184,54091794
40799,6927083709   6400185,14659348
40874,691010679   6400185,75324624
40949,689306746   6400186,36087623
41024,6875965606   6400186,96948345
41099,6858801112   6400187,57906789
41174,6841573864   6400188,18962956
41249,6824283747   6400188,80116846
41324,6806930648   6400189,41368458
41399,6789514451   6400190,02717792
41474,6772035043   6400190,64164849
41549,6754492308   6400191,25709629
41624,6736886132   6400191,8735213
41699,6719216401   6400192,49092354
41774,6701483001   6400193,10930301
41849,6683685816   6400193,72865969
41924,6665824732   6400194,3489936
41999,6647899635   6400194,97030473
42074,6629910411   6400195,59259308
42149,6611856944   6400196,21585865
42224,6593739121   6400196,84010144
42299,6575556827   6400197,46532145
42374,6557309947   6400198,09151868
42449,6538998367   6400198,71869313
42524,6520621972   6400199,3468448
42599,6502180649   6400199,97597368
42674,6483674282   6400200,60607979
42749,6465102757   6400201,23716311
42824,644646596   6400201,86922365
42899,6427763775   6400202,5022614
42974,640899609   6400203,13627637
43049,6390162788   6400203,77126856
43124,6371263756   6400204,40723796
43199,6352298879   6400205,04418457
43274,6333268043   6400205,6821084
43349,6314171133   6400206,32100945
43424,6295008035   6400206,9608877
43499,6275778635   6400207,60174317
43574,6256482817   6400208,24357586
43649,6237120467   6400208,88638575
43724,6217691471   6400209,53017286
43799,6198195715   6400210,17493718
43874,6178633083   6400210,82067871
43949,6159003462   6400211,46739745
44024,6139306737   6400212,1150934
44099,6119542793   6400212,76376656
44174,6099711517   6400213,41341693
44249,6079812792   6400214,06404451
44324,6059846506   6400214,71564929
44399,6039812544   6400215,36823128
44474,6019710791   6400216,02179049
44549,5999541132   6400216,67632689
44624,5979303453   6400217,33184051
44699,5958997641   6400217,98833133
44774,5938623579   6400218,64579936
44849,5918181154   6400219,30424459
44924,5897670252   6400219,96366702
44999,5877090757   6400220,62406666
45074,5856442556   6400221,28544351
45149,5835725533   6400221,94779756
45224,5814939575   6400222,61112881
45299,5794084567   6400223,27543726
45374,5773160394   6400223,94072292
45449,5752166943   6400224,60698578
45524,5731104098   6400225,27422584
45599,5709971744   6400225,9424431
45674,5688769769   6400226,61163756
45749,5667498057   6400227,28180922
45824,5646156493   6400227,95295808
45899,5624744963   6400228,62508413
45974,5603263354   6400229,29818739
46049,5581711549   6400229,97226785
46124,5560089435   6400230,6473255
46199,5538396898   6400231,32336035
46274,5516633822   6400232,00037239
46349,5494800094   6400232,67836164
46424,5472895598   6400233,35732808
46499,5450920221   6400234,03727171
46574,5428873848   6400234,71819254
46649,5406756365   6400235,40009056
46724,5384567657   6400236,08296578
46799,5362307609   6400236,76681819
46874,5339976107   6400237,45164779
46949,5317573037   6400238,13745459
47024,5295098284   6400238,82423858
47099,5272551734   6400239,51199976
47174,5249933272   6400240,20073813
47249,5227242784   6400240,89045369
47324,5204480155   6400241,58114645
47399,5181645271   6400242,27281639
47474,5158738017   6400242,96546352
47549,513575828   6400243,65908784
47624,5112705943   6400244,35368935
47699,5089580894   6400245,04926805
47774,5066383017   6400245,74582393
47849,5043112199   6400246,443357
47924,5019768324   6400247,14186726
47999,4996351278   6400247,84135471
48074,4972860947   6400248,54181934
48149,4949297216   6400249,24326115
48224,492565997   6400249,94568015
48299,4901949096   6400250,64907633
48374,4878164479   6400251,3534497
48449,4854306004   6400252,05880025
48524,4830373558   6400252,76512799
48599,4806367024   6400253,4724329
48674,478228629   6400254,180715
48749,475813124   6400254,88997428
48824,473390176   6400255,60021074
48899,4709597736   6400256,31142438
48974,4685219053   6400257,0236152
49049,4660765597   6400257,7367832
49124,4636237253   6400258,45092838
49199,4611633906   6400259,16605074
49274,4586955443   6400259,88215027
49349,4562201749   6400260,59922698
49424,4537372709   6400261,31728087
49499,4512468209   6400262,03631194
49574,4487488135   6400262,75632018
49649,4462432371   6400263,4773056
49724,4437300804   6400264,19926819
49799,441209332   6400264,92220796
49874,4386809803   6400265,6461249
49949,4361450139   6400266,37101902
50024,4336014214   6400267,0968903
50099,4310501913   6400267,82373876
50174,4284913122   6400268,5515644
50249,4259247726   6400269,2803672
50324,4233505611   6400270,01014718
50399,4207686662   6400270,74090432
50474,4181790766   6400271,47263864
50549,4155817807   6400272,20535013
50624,4129767671   6400272,93903878
50699,4103640244   6400273,67370461
50774,4077435411   6400274,4093476
50849,4051153058   6400275,14596776
50924,402479307   6400275,88356509
50999,3998355333   6400276,62213958
51074,3971839732   6400277,36169124
51149,3945246153   6400278,10222007
51224,3918574481   6400278,84372606
51299,3891824602   6400279,58620921
51374,3864996402   6400280,32966953
51449,3838089766   6400281,07410702
51524,381110458   6400281,81952166
51599,3784040729   6400282,56591347
51674,3756898099   6400283,31328245
51749,3729676574   6400284,06162858
51824,3702376042   6400284,81095187
51899,3674996387   6400285,56125233
51974,3647537495   6400286,31252994
52049,3619999252   6400287,06478472
52124,3592381542   6400287,81801665
52199,3564684252   6400288,57222575
52274,3536907267   6400289,327412
52349,3509050473   6400290,08357541
52424,3481113755   6400290,84071597
52499,3453096999   6400291,59883369
52574,342500009   6400292,35792857
52649,3396822914   6400293,11800061
52724,3368565356   6400293,87904979
52799,3340227303   6400294,64107614
52874,3311808638   6400295,40407964
52949,3283309249   6400296,16806029
53024,3254729021   6400296,93301809
53099,3226067839   6400297,69895305
53174,3197325588   6400298,46586516
53249,3168502155   6400299,23375442
53324,3139597425   6400300,00262083
53399,3110611283   6400300,77246439
53474,3081543615   6400301,5432851
53549,3052394306   6400302,31508296
53624,3023163242   6400303,08785797
53699,299385031   6400303,86161013
53774,2964455393   6400304,63633943
53849,2934978378   6400305,41204588
53924,290541915   6400306,18872948
53999,2875777595   6400306,96639023
54074,2846053598   6400307,74502812
54149,2816247046   6400308,52464315
54224,2786357823   6400309,30523534
54299,2756385815   6400310,08680466
54374,2726330907   6400310,86935113
54449,2696192986   6400311,65287474
54524,2665971936   6400312,4373755
54599,2635667644   6400313,22285339
54674,2605279994   6400314,00930843
54749,2574808873   6400314,79674061
54824,2544254166   6400315,58514993
54899,2513615758   6400316,37453638
54974,2482893535   6400317,16489998
55049,2452087383   6400317,95624072
55124,2421197187   6400318,74855859
55199,2390222833   6400319,54185361
55274,2359164206   6400320,33612576
55349,2328021192   6400321,13137504
55424,2296793677   6400321,92760146
55499,2265481545   6400322,72480502
55574,2234084683   6400323,52298571
55649,2202602976   6400324,32214354
55724,2171036309   6400325,1222785
55799,2139384569   6400325,9233906
55874,2107647641   6400326,72547982
55949,207582541   6400327,52854618
56024,2043917762   6400328,33258968
56099,2011924582   6400329,1376103
56174,1979845756   6400329,94360805
56249,194768117   6400330,75058293
56324,1915430709   6400331,55853495
56399,1883094259   6400332,36746409
56474,1850671705   6400333,17737036
56549,1818162933   6400333,98825376
56624,1785567828   6400334,80011428
56699,1752886276   6400335,61295193
56774,1720118163   6400336,42676671
56849,1687263374   6400337,24155862
56924,1654321794   6400338,05732764
56999,162129331   6400338,8740738
57074,1588177806   6400339,69179708
57149,1554975169   6400340,51049748
57224,1521685284   6400341,330175
57299,1488308036   6400342,15082965
57374,1454843311   6400342,97246142
57449,1421290995   6400343,7950703
57524,1387650973   6400344,61865631
57599,1353923131   6400345,44321944
57674,1320107354   6400346,26875969
57749,1286203528   6400347,09527706
57824,1252211538   6400347,92277155
57899,1218131271   6400348,75124315
57974,1183962611   6400349,58069188
58049,1149705444   6400350,41111772
58124,1115359655   6400351,24252067
58199,1080925131   6400352,07490074
58274,1046401757   6400352,90825793
58349,1011789419   6400353,74259223
58424,0977088001   6400354,57790364
58499,094229739   6400355,41419217
58574,0907417471   6400356,25145781
58649,087244813   6400357,08970056
58724,0837389252   6400357,92892043
58799,0802240723   6400358,7691174
58874,0767002428   6400359,61029149
58949,0731674253   6400360,45244268
59024,0696256084   6400361,29557099
59099,0660747806   6400362,1396764
59174,0625149304   6400362,98475892
59249,0589460465   6400363,83081855
59324,0553681174   6400364,67785529
59399,0517811316   6400365,52586913
59474,0481850777   6400366,37486008
59549,0445799443   6400367,22482813
59624,0409657199   6400368,07577329
59699,037342393   6400368,92769556
59774,0337099523   6400369,78059492
59849,0300683863   6400370,63447139
59924,0264176835   6400371,48932496
59999,0227578325   6400372,34515564
60074,0190888218   6400373,20196341
60149,0154106401   6400374,05974829
60224,0117232759   6400374,91851026
60299,0080267177   6400375,77824934
60374,004320954   6400376,63896551
60449,0006059736   6400377,50065879
60523,9968817648   6400378,36332916
60598,9931483163   6400379,22697662
60673,9894056166   6400380,09160119
60748,9856536543   6400380,95720285
60823,9818924179   6400381,8237816
60898,978121896   6400382,69133745
60973,9743420771   6400383,5598704
61048,9705529499   6400384,42938044
61123,9667545028   6400385,29986757
61198,9629467245   6400386,17133179
61273,9591296034   6400387,0437731
61348,9553031282   6400387,91719151
61423,9514672874   6400388,79158701
61498,9476220695   6400389,66695959
61573,9437674631   6400390,54330927
61648,9399034569   6400391,42063604
61723,9360300392   6400392,29893989
61798,9321471987   6400393,17822083
61873,928254924   6400394,05847886
61948,9243532036   6400394,93971397
62023,9204420261   6400395,82192617
62098,9165213799   6400396,70511546
62173,9125912538   6400397,58928183
62248,9086516361   6400398,47442528
62323,9047025156   6400399,36054582
62398,9007438807   6400400,24764344
62473,8967757201   6400401,13571814
62548,8927980222   6400402,02476993
62623,8888107756   6400402,91479879
62698,884813969   6400403,80580474
62773,8808075907   6400404,69778776
62848,8767916295   6400405,59074787
62923,8727660739   6400406,48468505
62998,8687309123   6400407,37959931
63073,8646861335   6400408,27549065
63148,8606317258   6400409,17235906
63223,856567678   6400410,07020455
63298,8524939785   6400410,96902712
63373,848410616   6400411,86882676
63448,8443175789   6400412,76960348
63523,8402148559   6400413,67135727
63598,8361024354   6400414,57408813
63673,8319803061   6400415,47779606
63748,8278484565   6400416,38248107
63823,8237068752   6400417,28814315
63898,8195555507   6400418,1947823
63973,8153944715   6400419,10239852
64048,8112236263   6400420,0109918
64123,8070430037   6400420,92056216
64198,8028525921   6400421,83110959
64273,7986523801   6400422,74263408
64348,7944423562   6400423,65513564
64423,7902225092   6400424,56861426
64498,7859928274   6400425,48306995
64573,7817532995   6400426,39850271
64648,777503914   6400427,31491253
64723,7732446594   6400428,23229941
64798,7689755244   6400429,15066336
64873,7646964975   6400430,07000437
64948,7604075673   6400430,99032244
65023,7561087222   6400431,91161757
65098,751799951   6400432,83388977
65173,7474812421   6400433,75713902
65248,743152584   6400434,68136533
65323,7388139654   6400435,6065687
65398,7344653748   6400436,53274913
65473,7301068008   6400437,45990662
65548,7257382319   6400438,38804116
65623,7213596567   6400439,31715276
65698,7169710638   6400440,24724142
65773,7125724416   6400441,17830713
65848,7081637789   6400442,11034989
65923,703745064   6400443,04336971
