
24640,4693439882   6400071,75297341
24719,6987570012   6400072,13615238
24798,9281662395   6400072,52030865
24878,1575716909   6400072,90544223
24957,3869733435   6400073,2915531
25036,616371185   6400073,67864127
25115,8457652033   6400074,06670674
25195,0751553865   6400074,4557495
25274,3045417223   6400074,84576957
25353,5339241988   6400075,23676693
25432,7633028037   6400075,6287416
25511,992677525   6400076,02169355
25591,2220483506   6400076,41562281
25670,4514152684   6400076,81052936
25749,6807782664   6400077,20641321
25828,9101373323   6400077,60327436
25908,1394924541   6400078,0011128
25987,3688436197   6400078,39992854
26066,5981908171   6400078,79972158
26145,8275340341   6400079,20049191
26225,0568732586   6400079,60223953
26304,2862084785   6400080,00496445
26383,5155396817   6400080,40866666
26462,7448668562   6400080,81334617
26541,9741899898   6400081,21900297
26621,2035090704   6400081,62563707
26700,432824086   6400082,03324846
26779,6621350244   6400082,44183714
26858,8914418736   6400082,85140312
26938,1207446214   6400083,26194639
27017,3500432557   6400083,67346695
27096,5793377645   6400084,0859648
27175,8086281357   6400084,49943994
27255,0379143571   6400084,91389238
27334,2671964167   6400085,32932211
27413,4964743024   6400085,74572913
27492,725748002   6400086,16311343
27571,9550175035   6400086,58147503
27651,1842827948   6400087,00081392
27730,4135438637   6400087,4211301
27809,6428006982   6400087,84242357
27888,8720532863   6400088,26469433
27968,1013016157   6400088,68794238
28047,3305456744   6400089,11216771
28126,5597854503   6400089,53737033
28205,7890209313   6400089,96355025
28285,0182521053   6400090,39070745
28364,2474789602   6400090,81884193
28443,4767014839   6400091,24795371
28522,7059196643   6400091,67804277
28601,9351334894   6400092,10910912
28681,1643429469   6400092,54115275
28760,3935480249   6400092,97417367
28839,6227487112   6400093,40817188
28918,8519449937   6400093,84314737
28998,0811368604   6400094,27910015
29077,3103242991   6400094,71603021
29156,5395072978   6400095,15393755
29235,7686858443   6400095,59282218
29314,9978599265   6400096,0326841
29394,2270295324   6400096,4735233
29473,4561946498   6400096,91533978
29552,6853552667   6400097,35813354
29631,914511371   6400097,80190459
29711,1436629505   6400098,24665292
29790,3728099932   6400098,69237853
29869,6019524869   6400099,13908143
29948,8310904197   6400099,5867616
30028,0602237793   6400100,03541906
30107,2893525537   6400100,4850538
30186,5184767308   6400100,93566581
30265,7475962984   6400101,38725511
30344,9767112446   6400101,83982169
30424,2058215572   6400102,29336555
30503,434927224   6400102,74788668
30582,6640282331   6400103,2033851
30661,8931245723   6400103,6598608
30741,1222162295   6400104,11731377
30820,3513031926   6400104,57574402
30899,5803854495   6400105,03515155
30978,8094629882   6400105,49553636
31058,0385357964   6400105,95689844
31137,2676038623   6400106,41923781
31216,4966671735   6400106,88255444
31295,7257257181   6400107,34684836
31374,9547794839   6400107,81211955
31454,1838284589   6400108,27836801
31533,4128726309   6400108,74559375
31612,6419119879   6400109,21379677
31691,8709465177   6400109,68297706
31771,0999762083   6400110,15313462
31850,3290010476   6400110,62426946
31929,5580210234   6400111,09638158
32008,7870361237   6400111,56947096
32088,0160463364   6400112,04353762
32167,2450516494   6400112,51858155
32246,4740520506   6400112,99460275
32325,7030475278   6400113,47160123
32404,932038069   6400113,94957698
32484,1610236622   6400114,42853
32563,3900042951   6400114,90846029
32642,6189799558   6400115,38936785
32721,847950632   6400115,87125268
32801,0769163118   6400116,35411478
32880,305876983   6400116,83795415
32959,5348326335   6400117,32277079
33038,7637832513   6400117,8085647
33117,9927288242   6400118,29533587
33197,2216693401   6400118,78308432
33276,450604787   6400119,27181004
33355,6795351527   6400119,76151302
33434,9084604251   6400120,25219327
33514,1373805922   6400120,74385078
33593,3662956419   6400121,23648557
33672,595205562   6400121,73009761
33751,8241103405   6400122,22468693
33831,0530099652   6400122,72025351
33910,2819044242   6400123,21679736
33989,5107937052   6400123,71431847
34068,7396777962   6400124,21281684
34147,9685566851   6400124,71229248
34227,1974303597   6400125,21274539
34306,4262988081   6400125,71417555
34385,6551620181   6400126,21658298
34464,8840199776   6400126,71996768
34544,1128726745   6400127,22432963
34623,3417200967   6400127,72966885
34702,5705622321   6400128,23598533
34781,7993990686   6400128,74327908
34861,0282305942   6400129,25155008
34940,2570567967   6400129,76079834
35019,4858776641   6400130,27102387
35098,7146931842   6400130,78222665
35177,9435033449   6400131,2944067
35257,1723081342   6400131,807564
35336,4011075399   6400132,32169856
35415,6299015501   6400132,83681038
35494,8586901524   6400133,35289946
35574,087473335   6400133,8699658
35653,3162510856   6400134,38800939
35732,5450233922   6400134,90703024
35811,7737902427   6400135,42702835
35891,002551625   6400135,94800372
35970,2313075269   6400136,46995634
36049,4600579365   6400136,99288622
36128,6888028416   6400137,51679335
36207,91754223   6400138,04167774
36287,1462760898   6400138,56753938
36366,3750044089   6400139,09437828
36445,603727175   6400139,62219443
36524,8324443762   6400140,15098783
36604,0611560003   6400140,68075849
36683,2898620352   6400141,2115064
36762,5185624689   6400141,74323156
36841,7472572892   6400142,27593398
36920,9759464841   6400142,80961364
37000,2046300414   6400143,34427056
37079,4333079491   6400143,87990473
37158,6619801951   6400144,41651615
37237,8906467672   6400144,95410482
37317,1193076534   6400145,49267074
37396,3479628416   6400146,0322139
37475,5766123197   6400146,57273432
37554,8052560756   6400147,11423199
37634,0338940972   6400147,65670691
37713,2625263724   6400148,20015907
37792,4911528891   6400148,74458848
37871,7197736352   6400149,28999514
37950,9483885986   6400149,83637904
38030,1769977673   6400150,38374019
38109,4056011291   6400150,93207859
38188,6341986719   6400151,48139423
38267,8627903836   6400152,03168712
38347,0913762523   6400152,58295725
38426,3199562656   6400153,13520463
38505,5485304116   6400153,68842925
38584,7770986782   6400154,24263112
38664,0056610532   6400154,79781023
38743,2342175247   6400155,35396658
38822,4627680804   6400155,91110017
38901,6913127082   6400156,46921101
38980,9198513962   6400157,02829909
39060,1483841322   6400157,58836441
39139,376910904   6400158,14940697
39218,6054316997   6400158,71142677
39297,8339465071   6400159,27442381
39377,0624553141   6400159,8383981
39456,2909581086   6400160,40334962
39535,5194548785   6400160,96927838
39614,7479456118   6400161,53618438
39693,9764302963   6400162,10406761
39773,20490892   6400162,67292809
39852,4333814707   6400163,2427658
39931,6618479364   6400163,81358075
40010,8903083049   6400164,38537294
40090,1187625642   6400164,95814236
40169,3472107022   6400165,53188902
40248,5756527067   6400166,10661291
40327,8040885658   6400166,68231404
40407,0325182672   6400167,2589924
40486,2609417989   6400167,836648
40565,4893591489   6400168,41528083
40644,7177703049   6400168,9948909
40723,9461752549   6400169,57547819
40803,1745739869   6400170,15704273
40882,4029664887   6400170,73958449
40961,6313527482   6400171,32310348
41040,8597327534   6400171,90759971
41120,0881064921   6400172,49307316
41199,3164739522   6400173,07952385
41278,5448351217   6400173,66695177
41357,7731899885   6400174,25535692
41437,0015385404   6400174,84473929
41516,2298807655   6400175,4350989
41595,4582166514   6400176,02643573
41674,6865461863   6400176,6187498
41753,914869358   6400177,21204109
41833,1431861544   6400177,8063096
41912,3714965633   6400178,40155535
41991,5998005728   6400178,99777832
42070,8280981707   6400179,59497851
42150,0563893449   6400180,19315593
42229,2846740834   6400180,79231058
42308,512952374   6400181,39244245
42387,7412242046   6400181,99355155
42466,9694895632   6400182,59563787
42546,1977484376   6400183,19870141
42625,4260008158   6400183,80274218
42704,6542466856   6400184,40776017
42783,8824860351   6400185,01375538
42863,110718852   6400185,62072781
42942,3389451243   6400186,22867746
43021,5671648398   6400186,83760434
43100,7953779866   6400187,44750843
43180,0235845525   6400188,05838975
43259,2517845254   6400188,67024828
43338,4799778932   6400189,28308404
43417,7081646439   6400189,89689701
43496,9363447653   6400190,5116872
43576,1645182453   6400191,12745461
43655,3926850718   6400191,74419924
43734,6208452328   6400192,36192108
43813,8489987162   6400192,98062014
43893,0771455098   6400193,60029642
43972,3052856016   6400194,22094991
44051,5334189795   6400194,84258061
44130,7615456314   6400195,46518854
44209,9896655451   6400196,08877367
44289,2177787087   6400196,71333602
44368,44588511   6400197,33887559
44447,6739847368   6400197,96539236
44526,9020775772   6400198,59288635
44606,130163619   6400199,22135755
44685,3582428502   6400199,85080597
44764,5863152585   6400200,48123159
44843,8143808321   6400201,11263443
44923,0424395587   6400201,74501447
45002,2704914262   6400202,37837173
45081,4985364226   6400203,01270619
45160,7265745358   6400203,64801787
45239,9546057536   6400204,28430675
45319,1826300641   6400204,92157284
45398,410647455   6400205,55981614
45477,6386579144   6400206,19903664
45556,86666143   6400206,83923436
45636,0946579899   6400207,48040928
45715,3226475819   6400208,1225614
45794,5506301939   6400208,76569073
45873,7786058139   6400209,40979727
45953,0065744297   6400210,054881
46032,2345360292   6400210,70094195
46111,4624906004   6400211,3479801
46190,6904381312   6400211,99599545
46269,9183786095   6400212,644988
46349,1463120231   6400213,29495775
46428,37423836   6400213,94590471
46507,6021576081   6400214,59782887
46586,8300697554   6400215,25073023
46666,0579747896   6400215,90460879
46745,2858726987   6400216,55946454
46824,5137634707   6400217,2152975
46903,7416470934   6400217,87210766
46982,9695235548   6400218,52989502
47062,1973928427   6400219,18865957
47141,425254945   6400219,84840132
47220,6531098497   6400220,50912027
47299,8809575447   6400221,17081641
47379,1087980178   6400221,83348976
47458,3366312571   6400222,49714029
47537,5644572503   6400223,16176802
47616,7922759855   6400223,82737295
47696,0200874504   6400224,49395507
47775,2478916331   6400225,16151439
47854,4756885214   6400225,8300509
47933,7034781032   6400226,4995646
48012,9312603664   6400227,17005549
48092,159035299   6400227,84152357
48171,3868028889   6400228,51396885
48250,6145631239   6400229,18739132
48329,842315992   6400229,86179098
48409,070061481   6400230,53716783
48488,297799579   6400231,21352186
48567,5255302737   6400231,89085309
48646,7532535532   6400232,56916151
48725,9809694052   6400233,24844711
48805,2086778178   6400233,9287099
48884,4363787788   6400234,60994988
48963,6640722761   6400235,29216704
49042,8917582977   6400235,97536139
49122,1194368314   6400236,65953293
49201,3471078652   6400237,34468165
49280,574771387   6400238,03080755
49359,8024273846   6400238,71791064
49439,030075846   6400239,40599092
49518,2577167591   6400240,09504837
49597,4853501118   6400240,78508301
49676,712975892   6400241,47609483
49755,9405940876   6400242,16808384
49835,1682046865   6400242,86105002
49914,3958076767   6400243,55499339
49993,623403046   6400244,24991393
50072,8509907823   6400244,94581166
50152,0785708737   6400245,64268656
50231,3061433078   6400246,34053865
50310,5337080728   6400247,03936791
50389,7612651564   6400247,73917435
50468,9888145467   6400248,43995796
50548,2163562314   6400249,14171876
50627,4438901985   6400249,84445673
50706,671416436   6400250,54817187
50785,8989349316   6400251,25286419
50865,1264456734   6400251,95853369
50944,3539486493   6400252,66518035
51023,5814438471   6400253,3728042
51102,8089312547   6400254,08140521
51182,0364108602   6400254,7909834
51261,2638826513   6400255,50153876
51340,4913466159   6400256,2130713
51419,7188027421   6400256,925581
51498,9462510177   6400257,63906787
51578,1736914306   6400258,35353192
51657,4011239687   6400259,06897313
51736,6285486199   6400259,78539152
51815,8559653722   6400260,50278707
51895,0833742134   6400261,22115979
51974,3107751315   6400261,94050968
52053,5381681144   6400262,66083673
52132,7655531499   6400263,38214095
52211,992930226   6400264,10442234
52291,2202993306   6400264,82768089
52370,4476604516   6400265,55191661
52449,6750135769   6400266,27712949
52528,9023586944   6400267,00331954
52608,129695792   6400267,73048675
52687,3570248577   6400268,45863112
52766,5843458794   6400269,18775266
52845,8116588448   6400269,91785136
52925,0389637421   6400270,64892722
53004,266260559   6400271,38098024
53083,4935492835   6400272,11401042
53162,7208299035   6400272,84801776
53241,9481024069   6400273,58300226
53321,1753667816   6400274,31896391
53400,4026230156   6400275,05590273
53479,6298710966   6400275,7938187
53558,8571110127   6400276,53271183
53638,0843427518   6400277,27258212
53717,3115663017   6400278,01342957
53796,5387816503   6400278,75525417
53875,7659887857   6400279,49805592
53954,9931876956   6400280,24183483
54034,220378368   6400280,98659089
54113,4475607909   6400281,73232411
54192,674734952   6400282,47903448
54271,9019008394   6400283,226722
54351,1290584409   6400283,97538667
54430,3562077444   6400284,7250285
54509,583348738   6400285,47564747
54588,8104814093   6400286,2272436
54668,0376057465   6400286,97981688
54747,2647217373   6400287,7333673
54826,4918293697   6400288,48789487
54905,7189286316   6400289,2433996
54984,9460195109   6400289,99988147
55064,1731019956   6400290,75734048
55143,4001760735   6400291,51577664
55222,6272417325   6400292,27518995
55301,8542989605   6400293,03558041
55381,0813477456   6400293,79694801
55460,3083880755   6400294,55929275
55539,5354199382   6400295,32261464
55618,7624433216   6400296,08691366
55697,9894582135   6400296,85218984
55777,216464602   6400297,61844315
55856,4434624749   6400298,38567361
55935,6704518202   6400299,15388121
56014,8974326257   6400299,92306594
56094,1244048793   6400300,69322782
56173,351368569   6400301,46436684
56252,5783236827   6400302,23648299
56331,8052702083   6400303,00957629
56411,0322081336   6400303,78364672
56490,2591374467   6400304,55869429
56569,4860581353   6400305,33471899
56648,7129701875   6400306,11172083
56727,9398735912   6400306,88969981
56807,1667683341   6400307,66865592
56886,3936544044   6400308,44858917
56965,6205317898   6400309,22949954
57044,8474004782   6400310,01138706
57124,0742604577   6400310,7942517
57203,301111716   6400311,57809348
57282,5279542412   6400312,36291239
57361,7547880211   6400313,14870843
57440,9816130436   6400313,9354816
57520,2084292967   6400314,7232319
57599,4352367682   6400315,51195933
57678,662035446   6400316,30166389
57757,8888253182   6400317,09234557
57837,1156063725   6400317,88400439
57916,3423785969   6400318,67664033
57995,5691419793   6400319,4702534
58074,7958965077   6400320,26484359
58154,0226421698   6400321,06041091
58233,2493789537   6400321,85695535
58312,4761068473   6400322,65447692
58391,7028258384   6400323,45297561
58470,929535915   6400324,25245142
58550,1562370649   6400325,05290436
58629,3829292762   6400325,85433441
58708,6096125366   6400326,65674159
58787,8362868342   6400327,46012589
58867,0629521568   6400328,26448731
58946,2896084923   6400329,06982585
59025,5162558287   6400329,87614151
59104,7428941538   6400330,68343429
59183,9695234557   6400331,49170418
59263,196143722   6400332,30095119
59342,4227549409   6400333,11117532
59421,6493571002   6400333,92237656
59500,8759501878   6400334,73455492
59580,1025341916   6400335,5477104
59659,3291090996   6400336,36184299
59738,5556748996   6400337,17695269
59817,7822315796   6400337,99303951
59897,0087791275   6400338,81010343
59976,2353175311   6400339,62814447
60055,4618467784   6400340,44716262
60134,6883668574   6400341,26715789
60213,9148777558   6400342,08813026
60293,1413794617   6400342,91007974
60372,3678719629   6400343,73300633
60451,5943552474   6400344,55691003
60530,820829303   6400345,38179084
60610,0472941178   6400346,20764875
60689,2737496795   6400347,03448377
60768,5001959761   6400347,8622959
60847,7266329955   6400348,69108513
60926,9530607257   6400349,52085147
61006,1794791544   6400350,35159491
61085,4058882698   6400351,18331545
61164,6322880596   6400352,0160131
61243,8586785117   6400352,84968785
61323,0850596142   6400353,6843397
61402,3114313548   6400354,51996865
61481,5377937216   6400355,35657471
61560,7641467023   6400356,19415786
61639,990490285   6400357,03271811
61719,2168244576   6400357,87225546
61798,4431492079   6400358,71276991
61877,6694645238   6400359,55426146
61956,8957703934   6400360,39673011
62036,1220668044   6400361,24017585
62115,3483537449   6400362,08459868
62194,5746312026   6400362,92999861
62273,8008991656   6400363,77637564
62353,0271576217   6400364,62372976
62432,2534065589   6400365,47206097
62511,4796459651   6400366,32136928
62590,7058758281   6400367,17165468
62669,932096136   6400368,02291716
62749,1583068765   6400368,87515674
62828,3845080376   6400369,72837341
62907,6106996073   6400370,58256717
62986,8368815734   6400371,43773802
63066,0630539239   6400372,29388596
63145,2892166466   6400373,15101099
63224,5153697295   6400374,0091131
63303,7415131605   6400374,8681923
63382,9676469276   6400375,72824858
63462,1937710185   6400376,58928195
63541,4198854212   6400377,45129241
63620,6459901237   6400378,31427995
63699,8720851139   6400379,17824457
63779,0981703796   6400380,04318627
63858,3242459088   6400380,90910506
63937,5503116894   6400381,77600093
64016,7763677094   6400382,64387388
64096,0024139565   6400383,51272391
64175,2284504187   6400384,38255102
64254,4544770841   6400385,2533552
64333,6804939403   6400386,12513647
64412,9065009755   6400386,99789482
64492,1324981774   6400387,87163024
64571,358485534   6400388,74634273
64650,5844630333   6400389,62203231
64729,810430663   6400390,49869896
64809,0363884112   6400391,37634268
64888,2623362658   6400392,25496348
64967,4882742146   6400393,13456135
65046,7142022456   6400394,01513629
65125,9401203467   6400394,89668831
65205,1660285058   6400395,7792174
65284,3919267108   6400396,66272355
65363,6178149497   6400397,54720678
65442,8436932102   6400398,43266708
65522,0695614805   6400399,31910444
65601,2954197483   6400400,20651888
65680,5212680016   6400401,09491038
65759,7471062283   6400401,98427895
65838,9729344164   6400402,87462458
65918,1987525536   6400403,76594728
65997,424560628   6400404,65824705
66076,6503586274   6400405,55152388
66155,8761465398   6400406,44577777
66235,1019243531   6400407,34100873
66314,3276920552   6400408,23721675
66393,553449634   6400409,13440183
66472,7791970774   6400410,03256397
66552,0049343734   6400410,93170317
66631,2306615098   6400411,83181944
66710,4563784746   6400412,73291276
66789,6820852556   6400413,63498314
66868,9077818409   6400414,53803058
66948,1334682182   6400415,44205507
67027,3591443756   6400416,34705662
67106,5848103009   6400417,25303523
67185,8104659821   6400418,15999089
67265,036111407   6400419,06792361
67344,2617465636   6400419,97683338
67423,4873714398   6400420,8867202
67502,7129860235   6400421,79758408
67581,9385903026   6400422,70942501
67661,1641842651   6400423,62224299
67740,3897678988   6400424,53603802
67819,6153411916   6400425,4508101
67898,8409041316   6400426,36655923
67978,0664567065   6400427,28328541
68057,2919989044   6400428,20098863
68136,517530713   6400429,11966891
68215,7430521204   6400430,03932623
68294,9685631145   6400430,95996059
68374,1940636831   6400431,88157201
68453,4195538142   6400432,80416046
68532,6450334957   6400433,72772596
68611,8705027155   6400434,6522685
68691,0959614615   6400435,57778809
68770,3214097217   6400436,50428472
68849,5468474839   6400437,43175839
68928,7722747361   6400438,3602091
69007,9976914661   6400439,28963684
69087,223097662   6400440,22004163
69166,4484933116   6400441,15142346
69245,6738784028   6400442,08378233
69324,8992529235   6400443,01711823
69404,1246168618   6400443,95143117
69483,3499702053   6400444,88672114
69562,5753129422   6400445,82298815
69641,8006450603   6400446,7602322
69721,0259665475   6400447,69845327
